Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
GRUB_HEXDUMP,2.0380558E-4,7.624505E-4,1.9102197E-4,1.2783616E-5,5.7142857E-4,1,5235,15,1173377,1,true
LZ4_FORCE_INLINE,2.0380558E-4,7.624505E-4,1.9102197E-4,1.2783616E-5,5.7142857E-4,1,5235,15,1173377,1,true
HAVE_DAYLIGHT,2.0295335E-4,7.624505E-4,1.9102197E-4,1.19313745E-5,5.7142857E-4,1,5235,14,1173377,1,true
TOPLINE,2.0295335E-4,7.624505E-4,1.9102197E-4,1.19313745E-5,5.7142857E-4,1,5235,14,1173377,1,true
UTF8_DETECT_ENV,2.021011E-4,7.624505E-4,1.9102197E-4,1.1079133E-5,5.7142857E-4,1,5235,13,1173377,1,true
HAVE_MAIN,2.021011E-4,7.624505E-4,1.9102197E-4,1.1079133E-5,5.7142857E-4,1,5235,13,1173377,1,true
PCHARDONE,2.021011E-4,7.624505E-4,1.9102197E-4,1.1079133E-5,5.7142857E-4,1,5235,13,1173377,1,true
SNAMES,2.0124887E-4,7.624505E-4,1.9102197E-4,1.0226892E-5,5.7142857E-4,1,5235,12,1173377,1,true
LNAMES,2.0124887E-4,7.624505E-4,1.9102197E-4,1.0226892E-5,5.7142857E-4,1,5235,12,1173377,1,true
HAVE_TM_ISDST,2.0039662E-4,7.624505E-4,1.9102197E-4,9.374651E-6,5.7142857E-4,1,5235,11,1173377,1,true
